1.000000 2.000000
4.000000 4.000000
4.000000 1.000000
3.000000 1.000000
3.000000 5.000000
2.000000 5.000000
3.000000 2.000000
2.000000 4.000000
4.000000 4.000000
5.000000 5.000000
4.000000 4.000000
4.000000 2.000000
4.000000 1.000000
4.000000 1.000000
5.000000 1.000000
4.000000 5.000000
2.000000 2.000000
4.000000 1.000000
4.000000 4.000000
1.000000 4.000000
3.000000 1.000000
5.000000 4.000000
3.000000 3.000000
5.000000 2.000000
1.000000 1.000000
5.000000 1.000000
3.000000 1.000000
3.000000 4.000000
1.000000 1.000000
3.000000 5.000000
2.000000 5.000000
2.000000 3.000000
1.000000 5.000000
2.000000 5.000000
1.000000 4.000000
2.000000 3.000000
1.000000 1.000000
3.000000 5.000000
3.000000 2.000000
5.000000 1.000000
3.000000 5.000000
2.000000 2.000000
5.000000 2.000000
2.000000 2.000000
5.000000 5.000000
4.000000 4.000000
4.000000 1.000000
3.000000 1.000000
1.000000 3.000000
4.000000 3.000000
4.000000 4.000000
3.000000 2.000000
2.000000 1.000000
3.000000 4.000000
3.000000 2.000000
1.000000 5.000000
3.000000 5.000000
2.000000 2.000000
2.000000 1.000000
2.000000 5.000000
3.000000 2.000000
2.000000 4.000000
4.000000 2.000000
2.000000 5.000000
2.000000 3.000000
4.000000 2.000000
1.000000 2.000000
1.000000 1.000000
5.000000 2.000000
4.000000 4.000000
3.000000 2.000000
2.000000 4.000000
5.000000 2.000000
3.000000 3.000000
3.000000 3.000000
1.000000 2.000000
5.000000 4.000000
1.000000 2.000000
2.000000 1.000000
5.000000 5.000000
1.000000 2.000000
2.000000 3.000000
2.000000 4.000000
2.000000 4.000000
1.000000 2.000000
2.000000 4.000000
4.000000 3.000000
5.000000 2.000000
4.000000 3.000000
1.000000 2.000000
3.000000 3.000000
1.000000 2.000000
5.000000 1.000000
4.000000 3.000000
2.000000 1.000000
2.000000 3.000000
2.000000 3.000000
3.000000 4.000000
4.000000 1.000000
5.000000 2.000000

5.000000 1.000000
4.440030 1.196265
3.000000 1.000000
1.882766 1.193367
4.000000 1.000000
4.188413 1.470105
5.000000 1.000000
3.617699 2.700084
3.000000 1.000000
2.313272 1.420006
2.000000 1.000000
1.414986 1.467650
2.000000 1.000000
1.516944 1.445335
5.000000 2.000000
3.633683 1.440417
3.000000 2.000000
2.688313 2.708706
1.000000 2.000000
1.456713 2.436904
1.000000 2.000000
1.528198 2.274695
5.000000 2.000000
3.688556 1.564716
5.000000 2.000000
5.713533 2.446132
2.000000 4.000000
2.121724 2.570756
3.000000 2.000000
4.122125 1.146365
2.000000 2.000000
1.632848 2.086956
1.000000 5.000000
1.578278 2.753591
1.000000 2.000000
1.945724 1.532123
1.000000 1.000000
1.601798 1.056995
2.000000 3.000000
1.501301 2.464549
2.000000 3.000000
1.000000 2.000000
5.000000 2.000000
1.000000 2.000000
4.000000 2.000000
4.000000 2.000000
3.000000 2.000000
5.000000 2.000000
1.000000 5.000000
2.000000 3.000000
2.000000 2.000000
1.000000 4.000000
2.000000 5.000000
2.000000 4.000000
2.000000 3.000000
2.000000 5.000000
4.000000 3.000000
3.000000 3.000000
2.000000 3.000000
2.000000 4.000000
2.000000 2.000000
4.000000 1.000000
3.000000 4.000000
2.000000 5.000000
4.000000 4.000000
3.000000 5.000000
4.000000 4.000000
1.000000 2.000000
2.000000 2.000000
2.000000 5.000000
2.000000 3.000000
3.000000 3.000000
3.000000 3.000000
3.000000 5.000000
3.000000 1.000000
4.000000 3.000000
2.000000 4.000000
2.000000 4.000000
4.000000 4.000000
4.000000 4.000000
1.000000 4.000000
4.000000 5.000000
4.000000 4.000000
3.000000 2.000000
1.000000 1.000000
2.000000 4.000000
3.000000 5.000000
5.000000 4.000000
4.000000 1.000000
4.000000 1.000000
5.000000 4.000000
3.000000 2.000000
4.000000 4.000000
3.000000 4.000000
5.000000 1.000000
4.000000 3.000000
4.000000 1.000000
4.000000 4.000000
3.000000 5.000000
5.000000 2.000000

5.000000 1.000000
3.683738 1.218273
4.000000 1.000000
2.816592 1.037394
3.000000 1.000000
3.109896 1.337893
5.000000 1.000000
3.265203 0.999240
3.000000 1.000000
4.210451 1.356403
3.633683 1.440417
3.346908 2.978269
2.000000 1.000000
1.831461 2.063852
2.000000 1.000000
4.012417 0.861569
4.440030 1.196265
3.932986 1.555023
4.188413 1.470105
3.243891 1.178877
1.632848 2.086956
2.909774 1.768552
2.313272 1.420006
2.804985 1.599434
5.000000 2.000000
4.658879 1.775218
1.578278 2.753591
2.371880 2.607618
3.688556 1.564716
6.123075 0.661687
1.882766 1.193367
1.702984 2.071666
1.414986 1.467650
1.375836 1.088495
3.000000 2.000000
1.797498 2.648675
1.000000 2.000000
1.618731 1.674271
1.601798 1.056995
3.614145 1.097923
1.945724 1.532123
1.456713 2.436904
4.122125 1.146365
1.528198 2.274695
5.000000 2.000000
1.000000 2.000000
2.000000 2.000000
3.000000 2.000000
2.000000 4.000000
5.000000 2.000000
1.000000 5.000000
1.000000 1.000000
1.000000 2.000000
1.516944 1.445335
1.501301 2.464549
2.000000 3.000000
2.688313 2.708706
5.713533 2.446132
3.617699 2.700084
5.000000 2.000000
3.000000 2.000000
4.000000 2.000000
4.000000 2.000000
1.000000 2.000000
5.000000 2.000000
1.000000 2.000000
2.000000 3.000000
1.000000 5.000000
2.121724 2.570756
2.000000 3.000000
1.000000 4.000000
2.000000 2.000000
2.000000 5.000000
2.000000 4.000000
4.000000 3.000000
2.000000 5.000000
2.000000 3.000000
3.000000 3.000000
4.000000 1.000000
2.000000 2.000000
2.000000 4.000000
2.000000 3.000000
3.000000 4.000000
2.000000 5.000000
4.000000 4.000000
3.000000 5.000000
4.000000 4.000000
2.000000 3.000000
2.000000 5.000000
2.000000 2.000000
1.000000 2.000000
3.000000 1.000000
3.000000 5.000000
3.000000 3.000000
3.000000 3.000000
3.000000 2.000000
4.000000 4.000000
4.000000 5.000000
1.000000 4.000000
4.000000 4.000000

6.123075 0.661687
6.265293 0.606884
4.012417 0.861569
4.065673 0.865068
5.000000 1.000000
4.164768 1.512959
3.000000 1.000000
2.770292 1.090147
4.000000 1.000000
3.304491 0.979276
5.000000 1.000000
4.731507 1.140060
2.816592 1.037394
3.668873 1.011335
3.000000 1.000000
2.961519 1.498292
3.109896 1.337893
3.093326 1.218467
3.614145 1.097923
3.160270 0.965615
3.633683 1.440417
3.415986 1.692198
4.210451 1.356403
3.395976 1.120764
3.265203 0.999240
3.232520 0.931209
2.000000 1.000000
2.796184 0.967913
3.683738 1.218273
2.771444 0.953104
2.000000 1.000000
2.509509 1.416527
4.440030 1.196265
4.414707 1.384580
4.188413 1.470105
3.356843 1.331212
4.658879 1.775218
5.283450 1.139702
2.909774 1.768552
3.201255 1.386924
1.632848 2.086956
1.375836 1.088495
2.313272 1.420006
1.618731 1.674271
5.000000 2.000000
2.804985 1.599434
1.578278 2.753591
3.688556 1.564716
1.882766 1.193367
1.414986 1.467650
3.000000 2.000000
1.000000 2.000000
3.932986 1.555023
1.601798 1.056995
1.945724 1.532123
1.456713 2.436904
4.122125 1.146365
3.346908 2.978269
1.528198 2.274695
1.000000 2.000000
5.000000 2.000000
1.797498 2.648675
5.000000 2.000000
2.000000 4.000000
3.000000 2.000000
2.000000 2.000000
2.371880 2.607618
1.000000 5.000000
1.831461 2.063852
1.702984 2.071666
1.000000 2.000000
1.000000 1.000000
1.516944 1.445335
1.501301 2.464549
2.000000 3.000000
2.688313 2.708706
5.713533 2.446132
3.617699 2.700084
2.000000 3.000000
1.000000 2.000000
5.000000 2.000000
1.000000 2.000000
4.000000 2.000000
4.000000 2.000000
3.000000 2.000000
5.000000 2.000000
3.243891 1.178877
1.000000 5.000000
2.121724 2.570756
2.000000 3.000000
2.000000 2.000000
1.000000 4.000000
2.000000 5.000000
2.000000 4.000000
2.000000 3.000000
2.000000 5.000000
4.000000 3.000000
